s,map,is_success,iter,elapsed,elapsed_rollout,elapsed_clustering,elapsed_connection,elapsed_guide,f_err
1,279,1,83,36.3599,0.130713,36.1108,0.00126278,0.117077,0.0944269
1,278,0,85,14.0193,0.118157,13.753,0.00121314,0.14685,3.39455
1,277,1,96,50.9243,0.150428,50.6255,0.00155688,0.146812,0.0885755
1,276,1,79,48.7829,0.115426,48.5491,0.0012171,0.117185,0.0820566
1,275,1,109,34.0903,0.181215,33.7689,0.00163667,0.138526,0.0576107
1,274,1,87,45.0385,0.127399,44.8017,0.00142348,0.107932,0.0928858
1,273,1,91,21.1523,0.137338,20.8766,0.00133883,0.137023,0.0711945
1,272,1,91,49.447,0.128276,49.1936,0.0014137,0.123662,0.0951717
1,271,1,88,53.3394,0.117273,53.0982,0.00139954,0.122523,0.099857
1,270,1,95,26.5124,0.146806,26.2339,0.00147356,0.130222,0.068181
1,269,1,94,48.4472,0.135577,48.1693,0.0015438,0.140746,0.0985296
1,268,1,95,41.1503,0.131914,40.877,0.00157087,0.139805,0.0542547
1,267,1,104,47.9408,0.136694,47.656,0.00165882,0.146463,0.027518
1,266,1,83,51.4268,0.10509,51.2125,0.00124408,0.108025,0.0734779
1,265,1,107,44.2386,0.144744,43.9459,0.00165308,0.146333,0.0925872
1,264,1,73,34.5041,0.124893,34.2681,0.00122382,0.109909,0.0575694
1,263,1,77,21.0441,0.126953,20.8031,0.0012662,0.112769,0.0826598
1,262,1,72,41.1345,0.110892,40.9247,0.00108462,0.097857,0.0921229
1,261,0,91,42.0402,0.120273,41.7503,0.00136503,0.168304,3.77463
1,260,0,88,20.2005,0.115529,19.9063,0.00139201,0.177312,3.63581
1,259,1,95,39.2922,0.1202,39.0467,0.00148477,0.123804,0.0362926
1,258,1,91,48.8354,0.120869,48.597,0.00138455,0.116242,0.0714324
1,257,0,200,112.732,0.26067,112.203,0.00328523,0.265894,0.71088
